x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y
-0.07186809,-0.9197863,0.21938315,1.0407445,-1.1080124,-1.4843248,-0.5993565,0.975738,1.1253263,0.5830107,-1.0414795,0.04901672,-0.45286894,1.1284245,0.9518032,-2.052249,0.14958987,-0.3628556,-1.5996094,0.0044801985,0.9660243,-0.7188442,2.0966346,-1.624413,-0.4332186,-0.024902018,0.16105723,0.78441495,0.22717136,0.1631675,-0.22851627,0.5959771,-0.9410322,0.3266446,0.37076962,1.9830035,1.369281,-1.4706315,1.530445,0.90916264,1.1536852,-2.2509477,0.55026627,0.15532221,0.76157635,2.4705539,1.5045519,1.2122977,0.0524961,-1.4107605,1.7969229,-0.18960217,-1.4300344,0.54265004,-0.040578857,0.79543114,-0.83804786,-0.95789903,0.23091038,-0.19868843,1.2123804,-0.45694563,-0.89340013,-0.5773764,0.5206354,-0.28838068,-1.6084967,-0.25921318,1.9910307,0.028021378,-1.420402,-0.20392714,0.1894992,0.64835185,-1.6173143,1.8536477,-1.0763168,2.460929,-1.5436128,0.9700512,1.6294342,0.8283895,-1.0607792,-0.15247068,1.2238169,0.05610122,-1.2863986,0.7690317,-0.8599538,0.24775024,1.7606969,-1.5142968,-1.0561947,-1.1862,-0.38807675,-0.43090123,0.90892315,1.2412583,0.37465328,-0.52649385,1.0
0.021394951,-2.1147244,0.13120048,0.4548296,0.34906352,0.67080647,-1.1554376,0.89883727,1.8536896,-0.73790956,1.1380286,0.26273936,0.1475212,0.88495916,0.70971304,-0.7257946,-1.4648057,-0.33097032,0.74933445,-0.45329273,-0.48378676,0.48865193,0.37949756,1.0912527,0.25314823,-0.92770505,-2.1423113,0.2946639,1.2019322,0.6705101,1.8389828,0.24747293,-2.2054029,0.32743868,-1.8121806,0.28114313,-0.59118295,-0.13981287,-0.20040399,-0.40347826,0.09707573,-1.0106047,1.2025083,0.5874144,0.96214205,0.15833673,-0.5427735,-1.7897282,-1.0287006,0.41966662,-0.04545612,-0.48190382,1.1367608,-0.38468,1.706434,0.7136872,-1.5676105,-2.3306806,0.06934475,-1.2346201,0.77244323,-0.91519976,0.8832734,-0.36906716,0.63560945,-0.08669465,-0.36026055,1.098952,-0.53367084,-1.6056284,-0.5704135,0.6550936,-0.22322181,0.3718315,-1.3189116,0.4445124,1.2829093,1.495217,1.1612921,-0.47412664,0.4237851,0.064925805,0.2735404,1.2448778,1.758136,1.1775378,-0.19530052,-0.7941721,-0.014126796,0.1259658,0.008003876,-1.1843103,-0.42395324,0.2317977,0.773647,-1.1728214,-1.9340686,-0.2944712,0.5402413,-0.3134589,0.0
0.24475174,1.0102556,0.08706134,-0.99865955,0.81949645,-0.5163556,-0.8832427,-0.40812516,-0.5045425,0.9099539,0.3140752,-0.36419222,-1.3482685,-0.6113528,-0.25269085,-0.126969,-0.022176981,-1.5004228,0.26607886,1.4165063,-0.7322476,-2.0250127,0.09184772,0.5490075,0.43913445,-2.1457841,-1.5859134,0.6565438,1.7902033,-0.8514264,-0.53710735,0.65454453,-0.17886376,-1.429552,-0.5989163,-1.3031689,-0.78738946,-0.91076136,-1.778134,0.5461942,0.27107975,0.21240559,-0.8094069,-0.71346337,-0.345815,0.7656769,-0.6810496,0.3440729,0.32882836,-0.091886885,-0.46398032,0.2420862,-0.5077726,0.17294043,1.5339434,0.40715188,0.13139398,-0.5475192,-0.9389722,-1.3032928,-0.23920944,-0.06440883,-1.2276903,-1.1251308,-0.49612352,0.55917704,-0.7109331,-0.114657916,-0.3763657,1.6589283,-1.2695884,1.8255599,2.2881176,1.3850319,-1.1319903,-0.13802887,-0.62580454,0.4452428,-1.6296309,0.63810366,-0.87921286,-1.1929967,-0.6677193,-0.38008124,0.23943868,1.0232836,-0.1393286,1.3760228,0.009134328,-0.8635397,-1.1050841,0.1943764,-0.033667907,-0.16798529,-1.7659379,-1.931264,0.84196734,-0.69234914,-0.8348943,-0.43335545,1.0
2.1588964,1.5503981,0.7001265,0.45680982,-0.60040313,-1.4156401,-1.2830348,-1.5228958,2.002788,-0.9806534,-0.028352443,-0.9681346,1.356841,0.3488142,1.1878155,-0.2106884,-0.888001,1.1697382,-1.5163455,-0.46402162,-2.1885989,-1.4471631,-0.44950238,1.38583,0.58391047,-0.6784669,-0.9220955,-1.6356912,0.25335556,3.857343,0.9409277,-0.35353112,-0.373643,-0.49747917,0.57555985,0.5980247,-0.24638994,0.04740634,2.4532487,-0.56168437,-0.04128764,0.23231985,1.6079389,-0.3256521,-1.317553,0.34038776,-1.3660054,-1.9781826,-0.70424855,-1.2463685,0.5539844,-2.766752,-0.5719756,-0.5007032,-0.51846844,-0.32551375,-1.7585939,0.89096683,-0.9915508,-0.47966456,-0.71776783,1.1094055,-1.0447848,0.13731167,1.0711989,0.49251294,0.5376437,0.12711494,-0.9588337,-0.5979352,0.3418817,-0.08837383,0.05410151,-0.36298585,0.17067873,-0.5536561,0.3342596,0.89525324,1.7703279,1.0367854,0.53876203,-0.8284996,-0.08445133,0.96244967,1.2859911,-2.0401402,-1.3750458,-1.2037151,-0.13445702,-0.67337364,2.1374931,0.56111294,1.8366506,-0.84038156,-0.11692733,-0.8009569,0.3581546,-0.8020574,-0.7630746,0.3837694,0.0
0.41745353,-0.29367152,0.21782054,-0.9846034,-0.28289136,0.21911168,-0.27443746,-0.567242,0.89742035,-0.8095296,1.7139142,0.069406755,-0.08976253,1.2249949,0.0035177125,-0.5103701,0.70708203,-0.85518366,-1.1605707,0.43833598,1.0261675,1.1878505,-0.43601796,0.6481992,1.6792977,0.611951,1.0356495,0.28751963,1.2241758,0.7844929,-1.623909,-1.4224248,-1.1802201,1.279816,-1.0753101,1.002821,0.80843925,0.2387982,0.76887506,-0.25345048,-0.9622643,0.7248502,-0.4236447,1.6949545,-1.444253,-0.066915594,-0.0047722915,1.0785896,-0.07991469,-0.091560096,-0.31673384,0.037118226,0.25692016,-2.0797641,-0.8152654,0.2706275,0.47758192,0.5027099,0.7268112,-0.9658277,0.45669407,1.4478526,-0.98417103,0.42654788,-1.1883162,-1.0012686,0.7057847,0.4576664,-1.3840809,0.7230285,-0.5073736,1.013337,-1.3062247,-0.08332533,-0.109520815,-0.4651227,0.1563769,-0.2775146,-0.9659788,-0.32659435,0.041668504,0.87067235,-1.2595906,0.114400305,2.1070523,0.9622175,-0.96738285,-0.035738137,-0.76601964,-0.65666336,-0.5579737,-0.03757199,1.3216108,1.2114862,-0.8103442,0.76859087,0.92438555,-1.156212,-0.28272778,0.87561095,0.0
0.91537535,0.28786907,-1.3867779,-1.1725957,-0.68566024,0.42642486,0.15362242,-1.1926882,0.27069324,-0.3234895,-0.281544,-1.548954,0.0084643625,-1.629695,2.1023445,0.72025424,0.56972075,0.019864103,0.47884387,1.3857926,-0.9231702,-0.9920331,0.8048148,0.10131249,0.23627935,0.82275915,-0.3085216,-0.100867525,0.17197414,0.17114992,-0.22041832,1.3303884,0.9597718,-0.15947802,-1.001834,-1.432653,0.39874285,-0.18511905,-0.55618834,-0.80101043,1.6355575,0.46624452,1.047479,1.3389288,0.29149535,0.0009831708,0.4703866,0.4792873,1.1149107,1.1376768,0.19098037,1.279818,-0.81590253,1.312001,-1.2578413,1.8613956,-0.4790927,2.0954573,1.0107484,-0.1160269,-0.2081545,1.3366045,-1.2851018,-0.21702425,0.63722414,0.13581687,-0.01986485,0.23506366,-2.2624283,-0.8169909,0.4106153,0.25599372,1.6994913,0.8679029,-0.8955288,-0.49334922,-0.03458221,0.42325625,0.09447491,-1.5781772,1.2321546,0.88995945,-1.0033439,1.5295529,0.47700927,-1.8423756,-1.1005665,0.47240755,-1.7220252,-0.81970114,0.45599473,-0.8157137,0.15797608,-0.29780713,0.76429313,1.5787417,2.3295145,-0.1268244,0.11358253,0.50075144,1.0
0.93513435,1.9616994,0.009271788,-0.23882201,-0.184937,0.37143704,-1.4455022,1.011237,1.5214734,-0.98121613,0.07138171,-0.461967,1.0284995,0.13619567,0.4163079,-0.52418774,0.3694285,-1.4747695,0.25676975,0.6421549,0.29937354,0.5665092,-0.68070483,0.3144259,1.956343,1.5485163,0.61033314,-0.568911,-0.10155321,0.7904602,-0.81443745,-1.4281719,2.0348496,-1.932473,0.65129584,-0.6253503,-1.0456177,1.0460521,0.61035514,-0.05415164,0.55019325,-0.26227188,-1.6135199,-0.70686203,-1.4057474,0.43685755,1.0395641,1.25126,0.678076,-0.06633191,-1.7623966,2.2522805,2.5919673,1.9143434,-0.83935344,-0.24779691,-0.8010722,2.0833173,-0.40724063,0.13530661,0.7574087,-0.5700548,1.2812698,-0.1960547,-0.89977366,0.8745137,0.2816626,-2.018884,-0.41212305,0.4806355,-1.228659,2.2519634,0.6504985,-0.47211707,0.04284778,-1.0266429,0.21602748,0.7446224,-1.2704479,2.0724916,0.22892714,-0.44616273,-0.29664847,-1.948887,-1.2065347,-0.48669145,-1.0582099,1.0303628,-0.43041736,0.49733222,1.5279696,-1.2494652,0.08154568,-0.28106248,0.13807668,0.07818379,1.0562366,0.8992209,-0.47949964,-0.025428094,0.0
1.3123848,0.31378108,0.64507127,-0.35138232,1.437112,-1.4504533,-0.15688223,-1.4440012,0.45724368,-0.42162848,1.9958051,-0.96705705,0.76086456,-0.65413684,-0.08338021,-0.4159656,0.06595563,-0.4268505,-0.0693476,-2.0166667,-0.82618165,-2.1905465,1.2978138,-1.5205948,1.1095263,-0.06319078,0.5675669,-0.30315033,1.0334365,1.1926281,-0.30985752,-0.74695444,1.3813809,-0.85303545,0.113253534,-1.0704072,0.6694947,0.18987434,0.4185326,1.4227046,-0.20109577,0.26682472,0.5462812,-0.7527838,1.0568255,-1.5658854,0.14056623,-0.18199386,1.3753185,0.87025344,-0.85652536,0.45679227,1.1015673,0.36390883,0.5735732,-0.99030966,-0.42350122,0.2627412,0.873271,-0.8138647,-1.5269004,-0.5582474,-0.46099612,2.3623579,1.8904724,0.25142014,1.0383431,0.0702272,0.47157416,-0.33939958,-0.7025632,-0.37683758,0.22136983,1.1248087,-0.48691982,1.1680442,-0.33251384,-0.74821645,1.6247994,0.7502321,-0.51773673,0.5608157,-1.7895503,0.7984751,-0.36580834,-1.0961548,0.3220114,-0.3952318,-0.1822269,-0.6494124,-0.8296314,-1.1155214,0.23350129,-0.6266723,-0.05618786,-0.7564801,-0.13937777,-1.4646685,-0.47744808,-0.4058866,1.0
0.5862054,0.4266713,-0.072059825,-1.12472,0.1261655,0.85397893,-1.5183314,-1.592757,-0.10978626,-0.08658637,-2.2943394,-1.2905821,0.962001,-0.8833095,-0.5365631,0.7381369,0.844865,1.6761479,0.007816813,1.3009207,-0.21528016,0.026959293,-1.6615633,-1.1977446,-0.71548057,0.7656027,0.2236524,-0.5874788,-1.2360083,1.1573564,-1.0861336,-0.38009506,1.7494016,-0.2997678,-0.16088878,1.0121657,-1.7889888,-1.2428379,-1.4020737,0.738341,0.6194501,0.38580912,-0.2581827,-0.3906526,-0.94571316,-1.7439147,-1.3217385,-0.45433974,0.6927626,-1.122501,-1.1552511,0.665655,-0.34079736,0.25256357,-0.23660031,1.5339425,-0.925522,1.2615209,-0.5925632,0.78882974,-0.39211917,0.60732317,0.70405537,0.8262055,1.0205938,-0.28935674,0.32584065,1.3718195,-0.22952086,-2.2196496,-0.4186505,-1.4633238,0.5564344,-2.0474062,-2.4927022,-1.1038693,-2.200455,2.2190933,1.3677512,-2.9988582,-0.27912077,-0.58155936,0.61896145,-1.36725,-0.9649525,1.6016573,-0.5810003,0.8858284,-0.2962457,2.727287,-0.79198587,0.63825715,0.3130617,-1.1343037,0.6329976,-0.46532983,0.29958388,-0.21155341,-0.7521158,0.3385582,1.0
-0.2442562,-1.2187779,-0.95673335,-0.7290395,-1.8126439,-1.183191,-0.6697753,-0.83571815,0.7022976,-1.5527445,-1.4890791,-0.54015535,0.072646886,0.08985869,1.2214633,1.3684413,-0.8628136,-0.5051022,0.3531401,-0.0034673626,-1.456092,0.01384723,-2.465363,-1.6026607,-0.355361,0.68593454,-0.4225421,0.55778396,-0.9688721,-0.7392515,-0.6539118,0.59811443,0.16404453,0.5273338,0.48842743,-1.2367071,-0.6948416,0.62251997,1.559627,0.16790421,1.8658118,-0.79640186,-0.1987948,-1.3857048,-0.11423412,-0.85667795,1.1684048,1.1544999,1.9793669,-1.559176,0.92411894,0.70756215,0.23671971,0.8953791,1.5565188,1.6014708,0.89182484,0.64891165,-1.4681185,-1.0239697,-0.044787597,-1.9938703,0.72433305,-2.0457418,0.17394781,-1.0229415,0.60504735,-0.6194828,-0.24269873,-0.230905,0.9093614,0.08515322,1.0294935,0.80733144,-1.6351902,-0.2792662,-0.44002986,-0.89241093,-0.55574924,0.87003744,1.3714772,0.5479297,1.2322924,0.88673687,-0.66307276,-0.085888445,-0.3942366,-0.6896513,0.6753912,-1.0695872,-0.9112849,0.4158934,0.17993855,0.6808414,-0.88104165,-0.023285864,-0.5341574,-1.3193389,-0.093351945,0.014765875,1.0
-0.14129582,-0.47903204,0.16999626,-0.09155561,1.5373604,-0.34192494,-0.4766442,0.5596442,0.7077083,-1.1375488,-0.17772919,0.06938069,0.6261773,-0.7747956,0.5411827,1.9161371,-2.3299537,0.09595145,1.403869,0.7415857,0.6922563,-1.8230531,0.016530585,0.30532843,-1.5182568,-0.8896671,-1.3715801,0.5424195,-0.9102182,-0.40035605,1.8862216,0.15002199,-0.030231291,-0.4690458,0.6842376,0.9946496,0.18128407,0.42113125,-0.6901108,1.5543633,-0.347926,-2.4864995,0.097209334,-0.63412815,0.33434018,-1.2172298,-0.9129029,0.66843474,-0.7223982,0.60241306,0.40507117,-1.2240307,0.21972385,0.004364855,0.2083186,0.61991316,1.7700759,-1.0512785,-0.31471178,-0.9909237,-0.39667547,0.8593215,-0.4070871,0.6704521,1.2879671,-0.62983114,0.2496913,-0.44777876,-0.24342535,-0.35973418,-0.9261476,1.7277411,-0.105641656,1.2552707,0.34934363,0.5536765,-1.2466869,-1.7734274,-1.0571038,0.41357347,-1.529385,1.5136967,0.49260974,1.0569395,-1.2385749,-0.13157438,0.48005664,-1.5623043,0.27900475,-0.6043375,0.9469353,1.090316,-0.73062253,0.9291813,0.12964363,-0.5608033,-1.009219,0.15903634,-0.726934,1.3341825,1.0
-0.2893452,0.9282688,0.61466634,1.6173823,0.23658817,-0.26909277,0.37110925,-0.06463281,0.56382495,-0.4930745,1.181895,-1.3621348,-1.0614296,-0.41153365,0.9814992,0.51615804,-0.05271618,-0.42407817,-0.30016008,-0.28042215,-0.6208979,2.9874883,-2.239005,1.0262742,-0.3102353,-1.6687077,2.0514312,-0.8634728,0.7660988,-0.0023097545,1.3531063,-0.29092345,-0.28727502,1.621633,1.260372,-1.0083531,0.8062201,0.111326925,-0.47992203,1.4405284,-0.6108752,-0.51044524,-0.1290568,1.5577897,-1.8748246,0.8625429,-0.3664576,-1.0289836,0.30732924,0.7412088,0.5596708,-0.3490862,0.46572793,-1.2823335,0.50510305,-0.037269384,-2.1275566,-0.14657046,-1.266841,2.465023,1.3854539,-0.18298404,-1.2027826,0.8145588,-1.2302573,0.47778586,-1.9359822,-1.9661363,1.0838444,-1.5645977,-0.38303885,-0.33508903,1.0804604,-0.2234914,-0.031065973,0.45560288,0.8664436,-0.5532257,-1.2569329,-1.1930314,-0.33658507,-1.7294711,1.038719,-0.88685095,-0.9807118,-0.14738993,0.0033919117,-0.3849303,-1.2513295,-0.4752159,0.2626948,-0.9001747,0.22563054,1.3863049,0.16287106,1.0338061,-0.24466722,1.3867103,2.0017166,-0.4321866,0.0
-0.177517,-0.36361945,0.14301983,0.8259083,1.6311791,-0.8829132,-0.12355947,-1.176685,-1.5918493,-0.50983125,1.2589444,0.677217,-0.710505,-0.4358455,1.4775021,-0.5507,0.5473826,-0.4462195,0.81615704,-0.4586831,-0.36331362,0.9344304,-0.31564632,-1.5142019,-0.8389443,-0.61843586,0.6629069,-0.07782517,-0.83868515,-1.6365058,-0.54322916,0.45294324,0.6451441,0.012258302,0.15533611,0.2579793,-0.118463986,-0.33546707,0.95602554,0.69395274,0.7780046,-1.0271815,-1.1042454,-0.1250844,1.5504068,1.1266078,-0.37240967,0.40437096,0.79504055,0.118461415,0.73581946,0.2684888,1.4275097,-0.011523917,-0.8555067,1.6364814,-1.6111686,0.067928925,-0.35570002,-1.7163914,-1.4237986,1.44656,1.276247,1.1006403,0.65117943,-0.5976076,-1.6909037,-0.6699739,-1.3906991,1.1930343,-0.12893839,1.2243168,-0.87839323,1.3497787,0.89563924,0.7761783,0.13059019,2.3263938,0.13630576,1.1597997,0.9631479,0.1408795,-1.1609905,1.7997109,-1.0413121,1.5944159,0.40139532,-0.082574226,-2.3193948,-1.027569,-0.34684587,0.9751721,0.9195552,-0.80991364,-0.3587777,0.71752983,0.32696232,-1.4314564,-0.47405878,-0.3380239,0.0
-0.5613178,0.7856007,-0.5092757,0.25115892,-0.6793734,0.03734907,0.86201674,0.8539871,-2.2972987,0.89599544,-0.8874949,0.17698504,1.2247444,1.2882576,-0.431016,-0.63217205,-0.122219965,-1.6990436,2.904573,-1.276844,-1.4853505,-0.19772485,-1.0351167,-0.8257694,-0.5999416,-0.6704303,0.6909381,1.6418564,-0.54275304,-1.701021,-1.799766,-1.158071,0.3874365,0.81561136,-0.14587912,-0.52027947,-0.70409966,-1.0406653,0.7431506,1.6313045,-1.6143212,-0.5816878,0.17534834,2.0339835,0.3818939,-1.2572279,-1.4015223,2.0381105,2.4342124,0.700602,-0.903291,-1.099645,-0.56060785,-1.611511,0.58215624,-0.9294499,0.45870352,-0.6852158,0.17035191,-0.035625413,-0.1514275,1.9833578,-0.6069971,-0.52978736,-0.5810407,0.12496289,0.5409409,1.3526906,1.4906352,-2.1048064,-0.2865383,-1.9041088,-0.7045204,-1.522093,-0.71822214,1.0279002,0.26522082,0.17246787,-0.10139733,0.3728067,-0.5171673,0.2796889,-0.5862042,0.4468242,-1.0178179,0.14266302,0.3887072,-0.6068721,-1.4667777,1.0086838,-0.57636744,-2.0298848,1.0934608,-0.2353065,-1.2370687,-1.2217497,0.12748577,0.47598997,0.023200829,-2.1539834,1.0
1.8471715,-0.93901575,0.09512926,0.039824788,1.202456,1.9848554,-0.3988682,-1.0115588,-1.971441,1.9334046,1.699224,-0.0145971775,2.054255,0.48795477,-1.1829202,0.59842247,0.77041733,-0.052616242,-0.6583955,0.86840856,2.0912104,0.082417265,0.9400827,0.03938579,-1.6094913,0.19079295,0.59590006,2.6044683,-1.3389606,0.83622515,-0.16274767,0.8153118,-0.46801466,-0.5621477,1.0984563,-0.58510983,-0.51424223,-0.8335715,0.8414882,-1.5783496,-0.13391791,0.3739511,0.472875,-0.36883655,-0.70687354,1.7138376,0.14817162,1.2548975,-1.5759192,0.8070133,-0.08802945,-0.3856506,-0.6326572,0.013593513,-1.9080139,-0.5274748,0.3819726,2.3621192,0.9467593,0.19327967,0.38742656,-0.39036688,0.802295,0.4752726,-0.5394018,0.5114144,0.01801561,-0.38643417,-1.4670353,-0.36021402,-0.8562743,-0.09019307,-0.3867246,-0.9677709,-0.9777609,0.097567506,-1.1258913,-1.0363306,0.48431137,0.27060798,0.6275142,0.80881596,0.6635104,-0.42595315,0.5979011,1.0820763,-1.2400671,-1.2490036,1.0652298,-1.0420405,-1.0379289,-1.1550213,0.28959343,-0.50085324,-0.8449973,0.0108576715,1.4764802,-0.35116714,-0.82761925,1.0274528,1.0
0.92277247,0.6528747,1.7754362,-0.25129014,0.22191769,-0.28297597,-0.940076,-0.38306394,-0.61816126,-1.1822444,-0.2463157,-0.22837579,1.4650298,-1.0689172,2.5421731,-0.76598555,-0.8158734,-0.26831114,-1.2666011,0.3262667,-0.26819623,1.0201592,1.3330446,-0.09208613,-1.0124264,-1.291959,0.05409613,0.17832042,-1.0189143,0.7168513,-0.3665487,-0.16949654,1.5388126,0.41770005,0.15965885,0.02645083,-0.458711,1.0108036,0.46748343,-0.24078806,0.19635245,0.6932758,-0.32545266,-0.75456405,-0.2933355,0.1855077,0.60368896,0.68508714,0.44543123,-1.854894,1.4323782,1.6863896,-0.45138848,0.90112656,-0.17584342,1.34522,0.44344464,-0.5960362,1.2944411,-2.474693,0.44505146,0.09037115,-0.17747846,0.5505169,-0.5676099,-0.38761416,-1.2705497,1.5240568,1.7986674,0.26144853,-0.8447056,0.82532555,-0.9874777,-0.11036407,0.24826638,1.6814101,-0.21754012,0.5417705,0.8280775,-0.27037567,0.89136606,-0.1274853,-0.11675976,-2.1103663,-2.1446536,0.39952138,-0.11330811,-0.07002666,0.6312271,-1.4755836,-0.062085092,-0.4080326,-0.21063067,0.85944253,0.29629958,-2.4499335,0.28419802,-1.3957442,0.6848015,-0.5437491,1.0
1.1087009,-0.7353278,-0.55840385,-0.5766543,-1.5713052,-0.39505833,-0.4307396,-1.4251419,0.2855579,0.14193404,1.2753104,-1.2137866,-0.65803933,0.54854167,-0.36458373,1.6904213,1.5133142,0.64058137,-0.48293746,-0.3693365,0.9508918,1.2213248,-0.2535242,0.63055366,-0.56552976,-0.60205716,-1.8708961,-0.75729424,-1.3184525,-0.79982084,-1.0431945,1.443434,-1.8715122,0.47541717,-0.9625639,1.326917,0.23005272,-1.1132685,-1.2255123,0.37854397,-1.3794429,-1.5596225,-0.09776431,0.6095597,0.18886219,0.011352835,1.2020737,0.042696442,1.8359247,2.3688016,0.5382096,-0.32092628,-0.03681278,-0.033169508,-0.583579,1.1839485,0.7809838,-0.26747984,0.90763134,0.02695481,0.566913,-0.30949476,-0.010569748,-1.3539139,-1.3846246,-0.17838798,0.03074295,-1.0096074,-0.702606,0.86270154,0.49150926,-0.833007,-0.7521552,1.3269258,0.5976163,-1.8517133,-1.8635873,-1.5418409,-0.6448375,0.20294651,0.5229881,1.037813,-1.4154269,-0.89495015,0.3649971,-0.08384408,-0.810387,-0.009733925,0.28934538,0.72661275,0.29554468,1.4948279,0.73209625,-1.6074344,-0.44959927,-1.3910702,-0.2936662,-0.62903553,-0.3721951,-2.2449327,0.0
0.2026354,-0.2534622,0.38580525,0.528391,1.3580257,0.61027193,0.52675736,0.436896,2.3926558,2.6031642,-1.8140545,0.8882269,-0.8462721,-0.18851404,0.58754253,0.7074055,-1.1139468,1.5417697,-0.89564925,-1.5949397,-0.38753492,0.26860124,0.3988331,2.356625,-0.9315649,-0.79920137,-0.6503642,-0.4009398,1.1287273,-0.3157688,-0.8436205,0.3382892,1.3007863,0.4364953,0.991341,0.39202285,0.7717565,1.7275165,-2.1575723,0.72842354,-2.0052063,-0.69391906,-0.57915723,1.995569,-0.023610165,1.2581205,-1.7087045,1.227007,1.9484808,-0.29117283,0.24670921,0.4959206,1.9270998,1.9780756,-2.0292408,0.08325981,1.7215534,-0.6090911,-1.191681,0.1577788,1.6386354,-0.25445622,1.0502164,0.8523178,-1.4291322,0.26879457,0.5610794,-1.8121064,0.6997872,1.0318191,0.12929109,-0.7751826,-2.1197724,1.9934572,0.022184003,0.9669668,0.06686154,-1.1950582,-1.8091005,0.308701,-1.7314718,-1.3160448,-0.018817611,-0.5460795,-0.20572081,-0.8913209,0.28956568,-1.1381997,-0.7648161,1.289461,2.0630665,-0.7910381,0.9620718,1.364129,-0.77102274,0.2281499,0.41887835,-0.016998442,-1.0188848,-0.26550418,1.0
1.8681233,0.033348747,-0.35886946,-0.06419144,-0.81632483,0.26975322,1.603372,-0.24122736,-1.19034,-1.559308,-0.9866802,0.7438317,-0.17677636,-0.114683494,-0.025705785,0.019931946,-0.6259692,0.3899105,-1.5883129,-1.5934703,0.8537203,-0.315592,-0.2866174,0.2520765,-1.5957015,-0.28835732,0.43171147,-1.1139013,-0.18465552,-0.13742162,2.0696566,1.3412075,-2.0355146,2.3555555,-0.26510614,-0.20008174,-0.5263048,-0.42748132,0.22755095,-0.7084019,-1.0944133,-1.9973085,-0.9061241,1.4282097,2.300748,0.07618087,0.01349639,0.42987603,0.16704573,0.47348088,-0.055753004,-0.84681517,0.009257145,0.58759546,0.97250026,-1.3513643,0.65013814,0.52348524,0.41834933,0.8420551,0.31722164,1.2204853,2.225586,0.1214302,-0.10972675,0.5661079,-0.94218624,1.0093654,-0.14939663,0.4172889,0.6272188,-0.4353342,1.1648086,-1.8175659,-0.7877961,-0.1750481,-0.5157848,0.23991595,-0.23436503,-1.1442093,0.43364874,1.3078314,1.3678578,0.46897024,-0.76682574,1.56394,0.3150683,-1.3406549,-1.3083702,1.3319337,-1.4208808,0.2258408,1.1138837,0.12921333,-0.15797561,0.37861714,0.12267052,-0.28366092,-1.890518,-0.025460077,0.0
-0.5697894,0.17787535,0.0630041,-2.0203493,0.7865905,1.6030542,-0.78555083,-0.7267161,-0.6181168,-0.52636033,0.7900245,0.5797558,-0.17284109,-1.0931953,-0.31386194,-0.5160227,1.1525639,-0.5279099,-0.8321103,0.7115104,-0.7411964,0.53737086,-1.2555094,2.153138,-1.2360204,0.95277196,-0.5281892,-0.30617335,0.93225855,-0.7573643,-0.043433253,0.074891694,-0.1404668,-1.8789326,-1.090168,-0.15909944,-0.717001,0.5859833,1.1467122,-1.4999303,1.7809252,-1.1392654,-1.0931252,-1.037868,0.9627698,-0.88460124,1.356619,0.058022127,0.6867147,-0.75865984,-0.29393762,-0.59428966,1.1002892,-0.99687076,-1.5301178,1.218341,0.6576522,-0.51522475,-1.5194339,-1.5231197,-0.7477264,-0.6032629,-0.14154996,-1.4604776,1.1449971,0.4128344,-0.103111304,-0.17906325,1.5024369,0.97757995,0.4554693,0.8209706,-1.9091942,0.023007145,2.3675187,-0.2998675,1.23862,1.2502148,-0.37395895,1.305099,1.7762023,-0.6517996,-0.5501138,-0.5091957,-0.042159736,0.54580885,-0.070046425,-0.5381936,1.1905693,0.011316976,-0.9956824,0.67067516,0.012536221,0.71185,-0.888021,0.42636633,-0.5802137,-0.08272384,1.4422163,-0.6263814,1.0
-0.80556047,-0.6716077,-0.6494095,2.1370711,1.0422603,-0.7264173,0.2951542,-1.0579944,-0.03836412,1.1409976,0.2761058,0.37740496,-0.45614374,-0.21390724,1.6407751,1.1832713,-0.4909639,0.13253096,0.277566,1.110221,0.63218254,1.1735604,0.38267663,0.22038144,1.0467304,-0.71117127,2.2045352,0.077978775,0.5908543,1.9604058,1.1821257,0.11928176,-0.03570076,0.57340056,1.2398282,0.99635005,-1.330919,-2.1272407,-1.3592284,-1.5934289,0.106123194,0.16162758,0.10732316,0.39615005,1.9283202,2.2947361,-1.0414062,-2.1638153,0.9105431,-0.5150183,-1.0945678,1.14771,0.32589015,-1.8310362,-0.120602265,-0.65144265,-0.14023596,0.5042135,0.24917404,-0.23339152,-0.26445997,0.58325857,-2.0726004,0.40844783,-1.298524,-0.71630913,0.43247905,-0.5509435,-0.04582853,-0.04879638,-0.6201216,-0.593389,0.10860386,-1.7629321,0.54786307,0.71686286,0.6067979,-0.95451903,-0.83204645,-0.25553137,0.8768748,-2.7052054,0.7892781,0.1579815,-0.64881706,-1.4734268,-0.40262914,0.5706225,0.1575558,-0.72072005,0.97453773,0.14323056,0.23890029,1.5771446,-0.6979022,0.08608894,-1.5413898,-1.7244705,0.951441,0.1650486,0.0
